Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Sidekiq::JobRetry,delay_for,"worker, count, exception","worker => (Class or NewWorker or SomeWorker)
count => Integer
exception => StandardError
",Integer,"    def delay_for(worker, count, exception)
      if worker&.sidekiq_retry_in_block
        custom_retry_in = retry_in(worker, count, exception).to_i
        return custom_retry_in if custom_retry_in > 0
      end
      seconds_to_delay(count)
    end
",""
Sidekiq::JobRetry,seconds_to_delay,count,"count => Integer
",Integer,"    def seconds_to_delay(count)
      (count**4) + 15 + (rand(30) * (count + 1))
    end
","# delayed_job uses the same basic formula
"
Sidekiq::JobRetry,retry_in,"worker, count, exception","worker => Class
count => Integer
exception => StandardError
",Integer,"    def retry_in(worker, count, exception)
      worker.sidekiq_retry_in_block.call(count, exception)
    rescue Exception => e
      handle_exception(e, {context: ""Failure scheduling retry using the defined `sidekiq_retry_in` in #{worker.class.name}, falling back to default""})
      nil
    end
",""
Sidekiq::JobRetry,exception_caused_by_shutdown?,"e, checked_causes","e => StandardError
checked_causes => (Array<%bot> or Array<Integer>)
",(false or true),"    def exception_caused_by_shutdown?(e, checked_causes = [])
      return false unless e.cause

      # Handle circular causes
      checked_causes << e.object_id
      return false if checked_causes.include?(e.cause.object_id)

      e.cause.instance_of?(Sidekiq::Shutdown) ||
        exception_caused_by_shutdown?(e.cause, checked_causes)
    end
",""
Sidekiq::JobRetry,exception_message,exception,"exception => (BadErrorMessage or RuntimeError)
",String,"    def exception_message(exception)
      # App code can stuff all sorts of crazy binary data into the error message
      # that won't convert to JSON.
      exception.message.to_s[0, 10_000]
    rescue
      +""!!! ERROR MESSAGE THREW AN ERROR !!!""
    end
","# Extract message from exception.
# Set a default if the message raises an error
"
Sidekiq::JobRetry,compress_backtrace,backtrace,"backtrace => Array<String>
",String,"    def compress_backtrace(backtrace)
      serialized = Sidekiq.dump_json(backtrace)
      compressed = Zlib::Deflate.deflate(serialized)
      Base64.encode64(compressed)
    end
",""
Sidekiq::Monitor::Status,display,section,"section => String
",(Array<%bot> or Array<Sidekiq::Monitor::Status::QUEUE_STRUCT>),"    def display(section = nil)
      section ||= ""all""
      unless VALID_SECTIONS.include? section
        puts ""I don't know how to check the status of '#{section}'!""
        puts ""Try one of these: #{VALID_SECTIONS.join("", "")}""
        return
      end
      send(section)
    rescue => e
      puts ""Couldn't get status: #{e}""
    end
",""
Sidekiq::Monitor::Status,all,"","",(Array<%bot> or Array<Sidekiq::Monitor::Status::QUEUE_STRUCT>),"    def all
      version
      puts
      overview
      puts
      processes
      puts
      queues
    end
",""
Sidekiq::Monitor::Status,version,"","",nil,"    def version
      puts ""Sidekiq #{Sidekiq::VERSION}""
      puts Time.now.utc
    end
",""
Sidekiq::Monitor::Status,overview,"","",nil,"    def overview
      puts ""---- Overview ----""
      puts ""  Processed: #{delimit stats.processed}""
      puts ""     Failed: #{delimit stats.failed}""
      puts ""       Busy: #{delimit stats.workers_size}""
      puts ""   Enqueued: #{delimit stats.enqueued}""
      puts ""    Retries: #{delimit stats.retry_size}""
      puts ""  Scheduled: #{delimit stats.scheduled_size}""
      puts ""       Dead: #{delimit stats.dead_size}""
    end
",""
Sidekiq::Monitor::Status,processes,"","","(Array<Hash<String, (Array<String> or Integer or String or Time)>> or Sidekiq::ProcessSet)","    def processes
      puts ""---- Processes (#{process_set.size}) ----""
      process_set.each_with_index do |process, index|
        puts ""#{process[""identity""]} #{tags_for(process)}""
        puts ""  Started: #{Time.at(process[""started_at""])} (#{time_ago(process[""started_at""])})""
        puts ""  Threads: #{process[""concurrency""]} (#{process[""busy""]} busy)""
        puts ""   Queues: #{split_multiline(process[""queues""].sort, pad: 11)}""
        puts """" unless (index + 1) == process_set.size
      end
    end
",""
Sidekiq::Monitor::Status,queues,"","",(Array<%bot> or Array<Sidekiq::Monitor::Status::QUEUE_STRUCT>),"    def queues
      puts ""---- Queues (#{queue_data.size}) ----""
      columns = {
        name: [:ljust, ([""name""] + queue_data.map(&:name)).map(&:length).max + COL_PAD],
        size: [:rjust, ([""size""] + queue_data.map(&:size)).map(&:length).max + COL_PAD],
        latency: [:rjust, ([""latency""] + queue_data.map(&:latency)).map(&:length).max + COL_PAD],
      }
      columns.each { |col, (dir, width)| print col.to_s.upcase.public_send(dir, width) }
      puts
      queue_data.each do |q|
        columns.each do |col, (dir, width)|
          print q.send(col).public_send(dir, width)
        end
        puts
      end
    end
",""
Sidekiq::Monitor::Status,delimit,number,"number => Integer
",String,"    def delimit(number)
      number.to_s.reverse.scan(/.{1,3}/).join("","").reverse
    end
",""
Sidekiq::Monitor::Status,split_multiline,"values, opts","values => Array<String>
opts => Hash<Symbol, Integer>
",String,"    def split_multiline(values, opts = {})
      return ""none"" unless values
      pad = opts[:pad] || 0
      max_length = opts[:max_length] || (80 - pad)
      out = []
      line = """"
      values.each do |value|
        if (line.length + value.length) > max_length
          out << line
          line = "" "" * pad
        end
        line << value + "", ""
      end
      out << line[0..-3]
      out.join(""\n"")
    end
",""
Sidekiq::Monitor::Status,tags_for,process,"process => Hash<String, (Array<String> or Integer or String or Time)>
",String,"    def tags_for(process)
      tags = [
        process[""tag""],
        process[""labels""],
        (process[""quiet""] == ""true"" ? ""quiet"" : nil),
      ].flatten.compact
      tags.any? ? ""[#{tags.join(""] ["")}]"" : nil
    end
",""
Sidekiq::Monitor::Status,time_ago,timestamp,"timestamp => Time
",String,"    def time_ago(timestamp)
      seconds = Time.now - Time.at(timestamp)
      return ""just now"" if seconds < 60
      return ""a minute ago"" if seconds < 120
      return ""#{seconds.floor / 60} minutes ago"" if seconds < 3600
      return ""an hour ago"" if seconds < 7200
      ""#{seconds.floor / 60 / 60} hours ago""
    end
",""
Sidekiq::Monitor::Status,queue_data,"","",(Array<%bot> or Array<Sidekiq::Monitor::Status::QUEUE_STRUCT>),"    def queue_data
      @queue_data ||= Sidekiq::Queue.all.map { |q|
        QUEUE_STRUCT.new(q.name, q.size.to_s, sprintf(""%#.2f"", q.latency))
      }
    end
",""
Sidekiq::Monitor::Status,process_set,"","","(Array<Hash<String, (Array<String> or Integer or String or Time)>> or Sidekiq::ProcessSet)","    def process_set
      @process_set ||= Sidekiq::ProcessSet.new
    end
",""
Sidekiq::Monitor::Status,stats,"","",(OpenStruct or Sidekiq::Stats),"    def stats
      @stats ||= Sidekiq::Stats.new
    end
",""
Sidekiq::Worker::Options::ClassMethods,sidekiq_options,opts,"opts => (Hash<%bot, %bot> or Hash<(String or Symbol), (Integer or Symbol)> or Hash<String, ConnectionPool> or Hash<Symbol, (Integer or String)>)
","(Hash<String, (ConnectionPool or String)> or Hash<String, (Integer or String)> or Hash<String, (Integer or Symbol)> or Hash<String, (String or true)>)","        def sidekiq_options(opts = {})
          opts = Hash[opts.map { |k, v| [k.to_s, v] }] # stringify
          self.sidekiq_options_hash = get_sidekiq_options.merge(Hash[opts.map { |k, v| [k.to_s, v] }])
        end
","##
# Allows customization for this type of Worker.
# Legal options:
#
#   queue - name of queue to use for this job type, default *default*
#   retry - enable retries for this Worker in case of error during execution,
#      *true* to use the default or *Integer* count
#   backtrace - whether to save any error backtrace in the retry payload to display in web UI,
#      can be true, false or an integer number of lines to save, default *false*
#
# In practice, any option is allowed.  This is the main mechanism to configure the
# options for a specific job.
"
Sidekiq::Worker::Options::ClassMethods,sidekiq_retry_in,block,"block => nil
",Proc,"        def sidekiq_retry_in(&block)
          self.sidekiq_retry_in_block = block
        end
",""
Sidekiq::Worker::Options::ClassMethods,sidekiq_retries_exhausted,block,"block => nil
",Proc,"        def sidekiq_retries_exhausted(&block)
          self.sidekiq_retries_exhausted_block = block
        end
",""
Sidekiq::Worker::Options::ClassMethods,get_sidekiq_options,"","","(Hash<String, (ConnectionPool or String)> or Hash<String, (Integer or String)> or Hash<String, (Integer or Symbol)> or Hash<String, (String or true)> or Hash<String, (Symbol or true)> or Hash<String, String>)","        def get_sidekiq_options # :nodoc:
          self.sidekiq_options_hash ||= Sidekiq.default_worker_options
        end
",""
Sidekiq::Worker::Options::ClassMethods,sidekiq_class_attribute,attrs,"attrs => Array<RDL::Type::NominalType>
",Array<Symbol>,"        def sidekiq_class_attribute(*attrs)
          instance_reader = true
          instance_writer = true

          attrs.each do |name|
            synchronized_getter = ""__synchronized_#{name}""

            singleton_class.instance_eval do
              undef_method(name) if method_defined?(name) || private_method_defined?(name)
            end

            define_singleton_method(synchronized_getter) { nil }
            singleton_class.class_eval do
              private(synchronized_getter)
            end

            define_singleton_method(name) { ACCESSOR_MUTEX.synchronize { send synchronized_getter } }

            ivar = ""@#{name}""

            singleton_class.instance_eval do
              m = ""#{name}=""
              undef_method(m) if method_defined?(m) || private_method_defined?(m)
            end
            define_singleton_method(""#{name}="") do |val|
              singleton_class.class_eval do
                ACCESSOR_MUTEX.synchronize do
                  undef_method(synchronized_getter) if method_defined?(synchronized_getter) || private_method_defined?(synchronized_getter)
                  define_method(synchronized_getter) { val }
                end
              end

              if singleton_class?
                class_eval do
                  undef_method(name) if method_defined?(name) || private_method_defined?(name)
                  define_method(name) do
                    if instance_variable_defined? ivar
                      instance_variable_get ivar
                    else
                      singleton_class.send name
                    end
                  end
                end
              end
              val
            end

            if instance_reader
              undef_method(name) if method_defined?(name) || private_method_defined?(name)
              define_method(name) do
                if instance_variable_defined?(ivar)
                  instance_variable_get ivar
                else
                  self.class.public_send name
                end
              end
            end

            if instance_writer
              m = ""#{name}=""
              undef_method(m) if method_defined?(m) || private_method_defined?(m)
              attr_writer name
            end
          end
        end
",""
Sidekiq::Worker::Setter,initialize,"klass, opts","klass => Class
opts => (Hash<(String or Symbol), (Integer or String)> or Hash<Symbol, (String or Symbol)> or Hash<Symbol, Symbol>)
","(Hash<(String or Symbol), (Integer or String)> or Hash<Symbol, (String or Symbol)> or Hash<Symbol, Symbol>)","      def initialize(klass, opts)
        @klass = klass
        @opts = opts
      end
",""
Sidekiq::Worker::Setter,set,options,"options => Hash<Symbol, String>
",Sidekiq::Worker::Setter,"      def set(options)
        @opts.merge!(options)
        self
      end
",""
Sidekiq::Worker::ClassMethods,set,options,"options => (Hash<(String or Symbol), (Integer or String)> or Hash<Symbol, (String or Symbol)> or Hash<Symbol, Symbol>)
",Sidekiq::Worker::Setter,"      def set(options)
        Setter.new(self, options)
      end
",""
Sidekiq::Worker::ClassMethods,perform_async,args,"args => (Array<%bot> or Array<RDL::Type::NominalType> or Array<RDL::Type::SingletonType>)
",String,"      def perform_async(*args)
        client_push(""class"" => self, ""args"" => args)
      end
",""
Sidekiq::Worker::ClassMethods,perform_in,"interval, args","interval => Integer
args => Array<RDL::Type::NominalType>
",String,"      def perform_in(interval, *args)
        int = interval.to_f
        now = Time.now.to_f
        ts = (int < 1_000_000_000 ? now + int : int)

        item = {""class"" => self, ""args"" => args}

        # Optimization to enqueue something now that is scheduled to go out now or in the past
        item[""at""] = ts if ts > now

        client_push(item)
      end
","# +interval+ must be a timestamp, numeric or something that acts
#   numeric (like an activesupport time interval).
"
Sidekiq::Worker::ClassMethods,sidekiq_options,opts,"opts => (Hash<%bot, %bot> or Hash<(String or Symbol), (Integer or Symbol)> or Hash<String, ConnectionPool>)
","(Hash<String, (ConnectionPool or String)> or Hash<String, (Integer or Symbol)> or Hash<String, (String or true)>)","      def sidekiq_options(opts = {})
        super
      end
","##
# Allows customization for this type of Worker.
# Legal options:
#
#   queue - use a named queue for this Worker, default 'default'
#   retry - enable the RetryJobs middleware for this Worker, *true* to use the default
#      or *Integer* count
#   backtrace - whether to save any error backtrace in the retry payload to display in web UI,
#      can be true, false or an integer number of lines to save, default *false*
#   pool - use the given Redis connection pool to push this type of job to a given shard.
#
# In practice, any option is allowed.  This is the main mechanism to configure the
# options for a specific job.
"
Sidekiq::Worker::ClassMethods,client_push,item,"item => (Hash<String, (Array<%bot> or Class)> or Hash<String, (Array<Float> or Class)> or Hash<String, (Array<Integer> or Class or Float)> or Hash<String, (Array<Integer> or Class or String)> or Hash<String, (Array<Integer> or Class)> or Hash<String, (Array<Symbol> or Class)> or Hash<String, (Array<false> or Class)> or Hash<String, (Array<true> or Class)>)
",String,"      def client_push(item) # :nodoc:
        pool = Thread.current[:sidekiq_via_pool] || get_sidekiq_options[""pool""] || Sidekiq.redis_pool
        # stringify
        item.keys.each do |key|
          item[key.to_s] = item.delete(key)
        end

        Sidekiq::Client.new(pool).push(item)
      end
",""
Sidekiq::BasicFetch,initialize,options,"options => (Hash<Symbol, (Array<%bot> or Array<Sidekiq::ExceptionHandler::Logger> or Hash<Symbol, (Array<%bot> or Array<Proc>)> or Integer or Proc or String)> or Hash<Symbol, (Array<String> or Integer or String)> or Hash<Symbol, (Array<String> or Integer)> or Hash<Symbol, (Array<String> or true)> or Hash<Symbol, Array<String>>)
",Array<(Integer or String)>,"    def initialize(options)
      @strictly_ordered_queues = !!options[:strict]
      @queues = options[:queues].map { |q| ""queue:#{q}"" }
      if @strictly_ordered_queues
        @queues.uniq!
        @queues << TIMEOUT
      end
    end
",""
Sidekiq::BasicFetch,retrieve_work,"","",Sidekiq::BasicFetch::UnitOfWork,"    def retrieve_work
      work = Sidekiq.redis { |conn| conn.brpop(*queues_cmd) }
      UnitOfWork.new(*work) if work
    end
",""
Sidekiq::BasicFetch,queues_cmd,"","",Array<(Integer or String)>,"    def queues_cmd
      if @strictly_ordered_queues
        @queues
      else
        queues = @queues.shuffle!.uniq
        queues << TIMEOUT
        queues
      end
    end
","# Creating the Redis#brpop command takes into account any
# configured queue weights. By default Redis#brpop returns
# data from the first queue that has pending elements. We
# recreate the queue command each time we invoke Redis#brpop
# to honor weights and avoid queue starvation.
"
[s]Sidekiq::Web,settings,"","",Class,"      def settings
        self
      end
",""
[s]Sidekiq::Web,middlewares,"","",Array<%bot>,"      def middlewares
        @middlewares ||= []
      end
",""
[s]Sidekiq::Web,default_tabs,"","","Hash<String, String>","      def default_tabs
        DEFAULT_TABS
      end
",""
[s]Sidekiq::Web,custom_tabs,"","","(Hash<%bot, %bot> or Hash<String, String>)","      def custom_tabs
        @custom_tabs ||= {}
      end
",""
[s]Sidekiq::Web,locales,"","",Array<String>,"      def locales
        @locales ||= LOCALES
      end
",""
[s]Sidekiq::Web,views,"","",String,"      def views
        @views ||= VIEWS
      end
",""
[s]Sidekiq::Web,set,"attribute, value","attribute => Symbol
value => (String or true)
",(String or true),"      def set(attribute, value)
        send(:""#{attribute}="", value)
      end
","# Helper for the Sinatra syntax: Sidekiq::Web.set(:session_secret, Rails.application.secrets...)
"
Sidekiq::Web,use,"middleware_args, block","middleware_args => (Array<(RDL::Type::GenericType or RDL::Type::NominalType)> or Array<RDL::Type::NominalType>)
block => nil
","(Array<Array<(Array<Class> or Proc)>> or Array<Array<Array<(Class or Hash<Symbol, String>)>>>)","    def use(*middleware_args, &block)
      middlewares << [middleware_args, block]
    end
",""
Sidekiq::Web,middlewares,"","","(Array<%bot> or Array<(Array<(Array<Class> or Proc)> or Array<Array<(Class or Hash<Symbol, String>)>>)> or Array<Array<(Array<Class> or Proc)>> or Array<Array<Array<(Class or Hash<Symbol, (String or Symbol)>)>>> or Array<Array<Array<(Class or Hash<Symbol, String>)>>>)","    def middlewares
      @middlewares ||= Web.middlewares.dup
    end
",""
Sidekiq::Web,call,env,"env => (Hash<String, (Array<%bot> or Array<Integer> or Hash<%bot, %bot> or Hash<String, (Array<String> or String)> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<%bot> or Array<Integer> or Hash<%bot, %bot> or Hash<String, String> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Hash<Symbol, String> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<%bot> or Array<Integer> or Hash<%bot, %bot> or Hash<String, String> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or Hash<String, String> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Hash<Symbol, String> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or Hash<String, String> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or Symbol or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Hash<Symbol, String> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<%bot, %bot> or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<String, String> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Hash<Symbol, String> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Hash<Symbol, String> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)> or Hash<String, (Array<Integer> or Hash<Symbol, (Integer or Module or Rack::Session::Cookie::Base64::Marshal or String or false or true)> or Rack::Session::Abstract::PersistedSecure::SecureSessionHash or String or StringIO or false or true)>)
","(Array<(Array<%bot> or Hash<String, String> or Integer)> or Array<(Array<String> or Hash<String, String> or Integer)>)","    def call(env)
      app.call(env)
    end
",""
Sidekiq::Web,app,"","",Rack::Builder,"    def app
      @app ||= build
    end
",""
Sidekiq::Web,enable,opts,"opts => Array<RDL::Type::NominalType>
",Array<Symbol>,"    def enable(*opts)
      opts.each { |key| set(key, true) }
    end
",""
Sidekiq::Web,disable,opts,"opts => Array<RDL::Type::NominalType>
",Array<Symbol>,"    def disable(*opts)
      opts.each { |key| set(key, false) }
    end
",""
Sidekiq::Web,set,"attribute, value","attribute => Symbol
value => (Hash<Symbol, Symbol> or false or true)
","(Hash<Symbol, Symbol> or false or true)","    def set(attribute, value)
      send(:""#{attribute}="", value)
    end
",""
Sidekiq::Web,sessions,"","","(Hash<Symbol, Symbol> or false or true)","    def sessions
      unless instance_variable_defined?(""@sessions"")
        @sessions = self.class.sessions
        @sessions = @sessions.to_hash.dup if @sessions.respond_to?(:to_hash)
      end

      @sessions
    end
",""
Sidekiq::Web,using?,middleware,"middleware => Module
",(false or true),"    def using?(middleware)
      middlewares.any? do |(m, _)|
        m.is_a?(Array) && (m[0] == middleware || m[0].is_a?(middleware))
      end
    end
",""
Sidekiq::Web,build_sessions,"","","(Array<(Array<(Array<Class> or Proc)> or Array<Array<(Class or Hash<Symbol, String>)>>)> or Array<Array<Array<(Class or Hash<Symbol, (String or Symbol)>)>>> or Array<Array<Array<(Class or Hash<Symbol, String>)>>>)","    def build_sessions
      middlewares = self.middlewares

      unless using?(::Rack::Protection) || ENV[""RACK_ENV""] == ""test""
        middlewares.unshift [[::Rack::Protection, {use: :authenticity_token}], nil]
      end

      s = sessions
      return unless s

      unless using? ::Rack::Session::Cookie
        unless (secret = Web.session_secret)
          require ""securerandom""
          secret = SecureRandom.hex(64)
        end

        options = {secret: secret}
        options = options.merge(s.to_hash) if s.respond_to? :to_hash

        middlewares.unshift [[::Rack::Session::Cookie, options], nil]
      end
    end
",""
Sidekiq::Web,build,"","",Rack::Builder,"    def build
      build_sessions

      middlewares = self.middlewares
      klass = self.class

      ::Rack::Builder.new do
        %w[stylesheets javascripts images].each do |asset_dir|
          map ""/#{asset_dir}"" do
            run ::Rack::Files.new(""#{ASSETS}/#{asset_dir}"", {""Cache-Control"" => ""public, max-age=86400""})
          end
        end

        middlewares.each { |middleware, block| use(*middleware, &block) }

        run WebApplication.new(klass)
      end
    end
",""
