Class,Method,Parameter Names,Observed Arg Types,Observed Return Type,Source Code,Comments
Mail::Body,extract_parts,"","",Array<String>,"    def extract_parts
      parts_regex = /
        (?:                    # non-capturing group
          \A                |  # start of string OR
          \r\n                 # line break
         )
        (
          --#{Regexp.escape(boundary || """")}  # boundary delimiter
          (?:--)?                             # with non-capturing optional closing
        )
        (?=\s*$)                              # lookahead matching zero or more spaces followed by line-ending
      /x
      parts = raw_source.split(parts_regex).each_slice(2).to_a
      parts.each_with_index { |(part, _), index| parts.delete_at(index) if index > 0 && Utilities.blank?(part) }

      if parts.size > 1
        final_separator = parts[-2][1]
        parts << [""""] if final_separator != ""--#{boundary}--""
      end
      parts.map(&:first)
    end
","# split parts by boundary, ignore first part if empty, append final part when closing boundary was missing
"
Mail::Body,crlf_boundary,"","",String,"    def crlf_boundary
      ""\r\n--#{boundary}\r\n""
    end
",""
Mail::Body,end_boundary,"","",String,"    def end_boundary
      ""\r\n--#{boundary}--\r\n""
    end
",""
Mail::Body,set_charset,"","",String,"    def set_charset
      @charset = ascii_only? ? 'US-ASCII' : nil
    end
",""
Mail::Header,initialize,"header_text, charset","header_text => String
charset => String
",Array<String>,"    def initialize(header_text = nil, charset = nil)
      @charset = charset
      @raw_source = ::Mail::Utilities.to_crlf(header_text).lstrip
      split_header if header_text
    end
","# Creates a new header object.
#
# Accepts raw text or nothing.  If given raw text will attempt to parse
# it and split it into the various fields, instantiating each field as
# it goes.
#
# If it finds a field that should be a structured field (such as content
# type), but it fails to parse it, it will simply make it an unstructured
# field and leave it alone.  This will mean that the data is preserved but
# no automatic processing of that field will happen.  If you find one of
# these cases, please make a patch and send it in, or at the least, send
# me the example so we can fix it.
"
Mail::Header,initialize_copy,original,"original => Mail::Header
",(Array<%bot> or Array<Mail::Field>),"    def initialize_copy(original)
      super
      @fields = @fields.dup
      @fields.map!(&:dup)
    end
",""
Mail::Header,fields,"","",(Array<%bot> or Array<Mail::Field>),"    def fields
      @fields ||= FieldList.new
    end
","# Returns an array of all the fields in the header in order that they
# were read in.
"
Mail::Header,fields=,unfolded_fields,"unfolded_fields => Array<String>
",Array<String>,"    def fields=(unfolded_fields)
      @fields = Mail::FieldList.new

      if unfolded_fields.size > self.class.maximum_amount
        Kernel.warn ""WARNING: More than #{self.class.maximum_amount} header fields; only using the first #{self.class.maximum_amount} and ignoring the rest""
        unfolded_fields = unfolded_fields.slice(0...self.class.maximum_amount)
      end

      unfolded_fields.each do |field|
        if field = Field.parse(field, charset)
          @fields.add_field field
        end
      end
    end
","#  3.6. Field definitions
#
#   It is important to note that the header fields are not guaranteed to
#   be in a particular order.  They may appear in any order, and they
#   have been known to be reordered occasionally when transported over
#   the Internet.  However, for the purposes of this standard, header
#   fields SHOULD NOT be reordered when a message is transported or
#   transformed.  More importantly, the trace header fields and resent
#   header fields MUST NOT be reordered, and SHOULD be kept in blocks
#   prepended to the message.  See sections 3.6.6 and 3.6.7 for more
#   information.
#
# Populates the fields container with Field objects in the order it
# receives them in.
#
# Acceps an array of field string values, for example:
#
#  h = Header.new
#  h.fields = ['From: mikel@me.com', 'To: bob@you.com']
"
Mail::Header,errors,"","",Array<Array<(Mail::Field::IncompleteParseError or String)>>,"    def errors
      @fields.map(&:errors).flatten(1)
    end
",""
Mail::Header,[],name,"name => (String or Symbol)
",(Array<Mail::Field> or Mail::Field),"    def [](name)
      fields.get_field(Utilities.dasherize(name))
    end
","#  3.6. Field definitions
#
#   The following table indicates limits on the number of times each
#   field may occur in a message header as well as any special
#   limitations on the use of those fields.  An asterisk next to a value
#   in the minimum or maximum column indicates that a special restriction
#   appears in the Notes column.
#
#   <snip table from 3.6>
#
# As per RFC, many fields can appear more than once, we will return a string
# of the value if there is only one header, or if there is more than one
# matching header, will return an array of values in order that they appear
# in the header ordered from top to bottom.
#
# Example:
#
#  h = Header.new
#  h.fields = ['To: mikel@me.com', 'X-Mail-SPAM: 15', 'X-Mail-SPAM: 20']
#  h['To']          #=> 'mikel@me.com'
#  h['X-Mail-SPAM'] #=> ['15', '20']
"
Mail::Header,[]=,"name, value","name => (String or Symbol)
value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Array<String> or Class or Integer or Mail::SubjectField or String or Time)
",(Array<%bot> or Array<Mail::Field> or String),"    def []=(name, value)
      name = name.to_s
      if name.include?(Constants::COLON)
        raise ArgumentError, ""Header names may not contain a colon: #{name.inspect}""
      end

      name = Utilities.dasherize(name)

      # Assign nil to delete the field
      if value.nil?
        fields.delete_field name
      else
        fields.add_field Field.new(name.to_s, value, charset)

        # Update charset if specified in Content-Type
        if name == 'content-type'
          params = self[:content_type].parameters rescue nil
          @charset = params[:charset] if params && params[:charset]
        end
      end
    end
","# Sets the FIRST matching field in the header to passed value, or deletes
# the FIRST field matched from the header if passed nil
#
# Example:
#
#  h = Header.new
#  h.fields = ['To: mikel@me.com', 'X-Mail-SPAM: 15', 'X-Mail-SPAM: 20']
#  h['To'] = 'bob@you.com'
#  h['To']    #=> 'bob@you.com'
#  h['X-Mail-SPAM'] = '10000'
#  h['X-Mail-SPAM'] # => ['15', '20', '10000']
#  h['X-Mail-SPAM'] = nil
#  h['X-Mail-SPAM'] # => nil
"
Mail::Header,charset=,val,"val => String
",String,"    def charset=(val)
      params = self[:content_type].parameters rescue nil
      if params
        if val
          params[:charset] = val
        else
          params.delete(:charset)
        end
      end
      @charset = val
    end
",""
Mail::Header,encoded,"","",String,"    def encoded
      buffer = String.new
      buffer.force_encoding('us-ascii') if buffer.respond_to?(:force_encoding)
      fields.each do |field|
        buffer << field.encoded
      end
      buffer
    end
",""
Mail::Header,field_summary,"","",String,"    def field_summary
      fields.summary
    end
",""
Mail::Header,has_message_id?,"","",(false or true),"    def has_message_id?
      fields.has_field? 'Message-ID'
    end
","# Returns true if the header has a Message-ID defined (empty or not)
"
Mail::Header,has_content_id?,"","",(false or true),"    def has_content_id?
      fields.has_field? 'Content-ID'
    end
","# Returns true if the header has a Content-ID defined (empty or not)
"
Mail::Header,has_date?,"","",(false or true),"    def has_date?
      fields.has_field? 'Date'
    end
","# Returns true if the header has a Date defined (empty or not)
"
Mail::Header,has_mime_version?,"","",(false or true),"    def has_mime_version?
      fields.has_field? 'Mime-Version'
    end
","# Returns true if the header has a MIME version defined (empty or not)
"
Mail::Header,split_header,"","",Array<String>,"    def split_header
      self.fields = @raw_source.split(Constants::HEADER_SPLIT)
    end
","# Splits an unfolded and line break cleaned header into individual field
# strings.
"
Mail::Header,each,block,"block => nil
",Array<Mail::Field>,"    def each(&block)
      fields.each(&block)
    end
","# Enumerable support. Yield each field in order.
"
Mail::Field::ParseError,initialize,"element, value, reason","element => Class
value => String
reason => String
",Mail::Field::ParseError,"      def initialize(element, value, reason)
        @element = element
        @value = to_utf8(value)
        @reason = to_utf8(reason)
        super(""#{@element} can not parse |#{@value}|: #{@reason}"")
      end
",""
Mail::Field::ParseError,to_utf8,text,"text => String
",String,"        def to_utf8(text)
          if text.respond_to?(:force_encoding)
            text.dup.force_encoding(Encoding::UTF_8)
          else
            text
          end
        end
",""
Mail::Field::NilParseError,initialize,element,"element => Class
",Mail::Field::NilParseError,"      def initialize(element)
        super element, nil, 'nil is invalid'
      end
",""
Mail::Field::IncompleteParseError,initialize,"element, original_text, unparsed_index","element => Class
original_text => String
unparsed_index => Integer
",Mail::Field::IncompleteParseError,"      def initialize(element, original_text, unparsed_index)
        parsed_text = to_utf8(original_text[0...unparsed_index])
        super element, original_text, ""Only able to parse up to #{parsed_text.inspect}""
      end
",""
[s]Mail::Field,parse,"field, charset","field => String
charset => String
",Mail::Field,"      def parse(field, charset = 'utf-8')
        name, value = split(field)
        if name && value
          new name, value, charset
        end
      end
","# Parse a field from a raw header line:
#
#  Mail::Field.parse(""field-name: field data"")
#  # => #<Mail::Field …>
"
[s]Mail::Field,split,raw_field,"raw_field => String
",(Array<String> or String),"      def split(raw_field) #:nodoc:
        if raw_field.index(Constants::COLON)
          name, value = raw_field.split(Constants::COLON, 2)
          name.rstrip!
          if name =~ /\A#{Constants::FIELD_NAME}\z/
            [ name.rstrip, value.strip ]
          else
            Kernel.warn ""WARNING: Ignoring unparsable header #{raw_field.inspect}: invalid header name syntax: #{name.inspect}""
            nil
          end
        else
          raw_field.strip
        end
      rescue => error
        warn ""WARNING: Ignoring unparsable header #{raw_field.inspect}: #{error.class}: #{error.message}""
        nil
      end
",""
Mail::Field,initialize,"name, value, charset","name => String
value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Array<String> or Class or Hash<Symbol, String> or Integer or Mail::SubjectField or String or Time)
charset => String
",String,"    def initialize(name, value = nil, charset = 'utf-8')
      case
      when name.index(Constants::COLON)
        raise ArgumentError, 'Passing an unparsed header field to Mail::Field.new is not supported in Mail 2.8.0+. Use Mail::Field.parse instead.'
      when Utilities.blank?(value)
        @name = name
        @unparsed_value = nil
        @charset = charset
      else
        @name = name
        @unparsed_value = value
        @charset = charset
      end
      @name = FIELD_NAME_MAP[@name.to_s.downcase] || @name
    end
","# Create a field by name and optional value:
#
#  Mail::Field.new(""field-name"", ""value"")
#  # => #<Mail::Field …>
#
# Values that aren't strings or arrays are coerced to Strings with `#to_s`.
#
#  Mail::Field.new(""field-name"", 1234)
#  # => #<Mail::Field …>
#
#  Mail::Field.new('content-type', ['text', 'plain', {:charset => 'UTF-8'}])
#  # => #<Mail::Field …>
"
Mail::Field,field=,field,"field => Mail::UnstructuredField
",Mail::UnstructuredField,"    def field=(field)
      @field = field
    end
",""
Mail::Field,field,"","",(Mail::BccField or Mail::CcField or Mail::ContentDispositionField or Mail::ContentIdField or Mail::ContentLocationField or Mail::ContentTransferEncodingField or Mail::ContentTypeField or Mail::DateField or Mail::FromField or Mail::InReplyToField or Mail::KeywordsField or Mail::MessageIdField or Mail::MimeVersionField or Mail::ReceivedField or Mail::ReferencesField or Mail::ReplyToField or Mail::ResentBccField or Mail::ResentCcField or Mail::ResentDateField or Mail::ResentFromField or Mail::ResentMessageIdField or Mail::ResentSenderField or Mail::ResentToField or Mail::ReturnPathField or Mail::SenderField or Mail::ToField or Mail::UnstructuredField),"    def field
      @field ||= create_field(@name, @unparsed_value, @charset)
    end
",""
Mail::Field,name,"","",String,"    def name
      @name
    end
",""
Mail::Field,value,"","",String,"    def value
      field.value
    end
",""
Mail::Field,value=,val,"val => String
",Mail::ToField,"    def value=(val)
      @field = create_field(name, val, @charset)
    end
",""
Mail::Field,to_s,"","",String,"    def to_s
      field.to_s
    end
",""
Mail::Field,same,other,"other => Mail::Field
",(false or true),"    def same(other)
      other.kind_of?(self.class) && Utilities.match_to_s(other.name, name)
    end
",""
Mail::Field,==,other,"other => Mail::Field
",(false or true),"    def ==(other)
      same(other) && Utilities.match_to_s(other.value, value)
    end
",""
Mail::Field,responsible_for?,field_name,"field_name => (String or Symbol)
",(false or true),"    def responsible_for?(field_name)
      name.to_s.casecmp(field_name.to_s) == 0
    end
",""
Mail::Field,<=>,other,"other => Mail::Field
",Integer,"    def <=>(other)
      field_order_id <=> other.field_order_id
    end
",""
Mail::Field,field_order_id,"","",Integer,"    def field_order_id
      @field_order_id ||= FIELD_ORDER_LOOKUP.fetch(self.name.to_s.downcase, 100)
    end
",""
Mail::Field,method_missing,"name, args, block","name => Symbol
args => (Array<%bot> or Array<RDL::Type::NominalType>)
block => nil
","(Array<%bot> or Array<Array<(Mail::Field::IncompleteParseError or String)>> or Array<String> or DateTime or Hash<%bot, %bot> or Hash<String, String> or String or false or true)","    def method_missing(name, *args, &block)
      field.send(name, *args, &block)
    end
",""
Mail::Field,create_field,"name, value, charset","name => String
value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Array<String> or Class or Hash<Symbol, String> or Integer or Mail::SubjectField or String or Time)
charset => String
",(Mail::BccField or Mail::CcField or Mail::ContentDispositionField or Mail::ContentIdField or Mail::ContentLocationField or Mail::ContentTransferEncodingField or Mail::ContentTypeField or Mail::DateField or Mail::FromField or Mail::InReplyToField or Mail::KeywordsField or Mail::MessageIdField or Mail::MimeVersionField or Mail::ReceivedField or Mail::ReferencesField or Mail::ReplyToField or Mail::ResentBccField or Mail::ResentCcField or Mail::ResentDateField or Mail::ResentFromField or Mail::ResentMessageIdField or Mail::ResentSenderField or Mail::ResentToField or Mail::ReturnPathField or Mail::SenderField or Mail::ToField or Mail::UnstructuredField),"    def create_field(name, value, charset)
      parse_field(name, value, charset)
    rescue Mail::Field::ParseError => e
      field = Mail::UnstructuredField.new(name, value)
      field.errors << [name, value, e]
      field
    end
",""
Mail::Field,parse_field,"name, value, charset","name => String
value => (Array<(Hash<String, String> or String)> or Array<(Hash<Symbol, String> or String)> or Array<String> or Class or Hash<Symbol, String> or Integer or Mail::SubjectField or String or Time)
charset => String
",(Mail::BccField or Mail::CcField or Mail::CommentsField or Mail::ContentDescriptionField or Mail::ContentDispositionField or Mail::ContentIdField or Mail::ContentLocationField or Mail::ContentTransferEncodingField or Mail::ContentTypeField or Mail::DateField or Mail::FromField or Mail::InReplyToField or Mail::KeywordsField or Mail::MessageIdField or Mail::MimeVersionField or Mail::OptionalField or Mail::ReceivedField or Mail::ReferencesField or Mail::ReplyToField or Mail::ResentBccField or Mail::ResentCcField or Mail::ResentDateField or Mail::ResentFromField or Mail::ResentMessageIdField or Mail::ResentSenderField or Mail::ResentToField or Mail::ReturnPathField or Mail::SenderField or Mail::SubjectField or Mail::ToField),"    def parse_field(name, value, charset)
      value = unfold(value) if value.is_a?(String)

      if klass = field_class_for(name)
        klass.parse(value, charset)
      else
        OptionalField.parse(name, value, charset)
      end
    end
",""
Mail::Field,field_class_for,name,"name => String
",Class,"    def field_class_for(name)
      FIELDS_MAP[name.to_s.downcase]
    end
",""
Mail::Field,unfold,string,"string => String
",String,"    def unfold(string)
      string.gsub(Constants::UNFOLD_WS, '\1')
    end
","# 2.2.3. Long Header Fields
#
#  The process of moving from this folded multiple-line representation
#  of a header field to its single line representation is called
#  ""unfolding"". Unfolding is accomplished by simply removing any CRLF
#  that is immediately followed by WSP.  Each header field should be
#  treated in its unfolded form for further syntactic and semantic
#  evaluation.
"
Mail::Configuration,initialize,"","",nil,"    def initialize
      @delivery_method  = nil
      @retriever_method = nil
      super
    end
",""
Mail::Configuration,delivery_method,"method, settings","method => (Class or String or Symbol)
settings => (Hash<%bot, %bot> or Hash<Symbol, (Integer or MockSMTP or true)> or Hash<Symbol, (Integer or String or true)> or Hash<Symbol, (Integer or String)> or Hash<Symbol, (RSpec::Mocks::Double or Symbol)> or Hash<Symbol, Integer> or Hash<Symbol, Logger> or Hash<Symbol, MockSMTP> or Hash<Symbol, String>)
",(Mail::FileDelivery or Mail::LoggerDelivery or Mail::SMTP or Mail::SMTPConnection or Mail::Sendmail or Mail::TestMailer or MyDelivery or MyTestDeliveryMethod or RSpec::Mocks::Double),"    def delivery_method(method = nil, settings = {})
      return @delivery_method if @delivery_method && method.nil?
      @delivery_method = lookup_delivery_method(method).new(settings)
    end
",""
Mail::Configuration,lookup_delivery_method,method,"method => (Class or String or Symbol)
",Class,"    def lookup_delivery_method(method)
      case method.is_a?(String) ? method.to_sym : method
      when nil
        Mail::SMTP
      when :smtp
        Mail::SMTP
      when :sendmail
        Mail::Sendmail
      when :exim
        Mail::Exim
      when :file
        Mail::FileDelivery
      when :smtp_connection
        Mail::SMTPConnection
      when :test
        Mail::TestMailer
      when :logger
        Mail::LoggerDelivery
      else
        method
      end
    end
",""
Mail::Configuration,retriever_method,"method, settings","method => (Class or Symbol)
settings => (Hash<%bot, %bot> or Hash<Symbol, (Integer or String or false or true)> or Hash<Symbol, (Integer or String or true)> or Hash<Symbol, String> or Hash<Symbol, true>)
",(Mail::IMAP or Mail::POP3 or Mail::TestRetriever or MyRetriever or RSpec::Mocks::Double),"    def retriever_method(method = nil, settings = {})
      return @retriever_method if @retriever_method && method.nil?
      @retriever_method = lookup_retriever_method(method).new(settings)
    end
",""
Mail::Configuration,lookup_retriever_method,method,"method => (Class or Symbol)
",Class,"    def lookup_retriever_method(method)
      case method
      when nil
        Mail::POP3
      when :pop3
        Mail::POP3
      when :imap
        Mail::IMAP
      when :test
        Mail::TestRetriever
      else
        method
      end
    end
",""
Mail::Configuration,param_encode_language,value,"value => String
",String,"    def param_encode_language(value = nil)
      value ? @encode_language = value : @encode_language ||= 'en'
    end
",""
Mail::PartsList,initialize,args,"args => (Array<%bot> or Array<RDL::Type::GenericType>)
",(Array<%bot> or Array<Integer>),"    def initialize(*args)
      @parts = Array.new(*args)
      super @parts
    end
",""
Mail::PartsList,encode_with,coder,"coder => Psych::Coder
",(Array<%bot> or Array<Integer>),"    def encode_with(coder) # :nodoc:
      coder.represent_object(nil, @parts)
    end
","# The #encode_with and #to_yaml methods are just implemented
# for the sake of backward compatibility ; the delegator does
# not correctly delegate these calls to the delegated object
"
Mail::PartsList,attachments,"","",(Array<%bot> or Array<Mail::Part>),"    def attachments
      Mail::AttachmentsList.new(@parts)
    end
",""
Mail::PartsList,inspect_structure,parent_id,"parent_id => String
",String,"    def inspect_structure(parent_id = '')
      enum_for(:map).with_index { |part, i|
        i = i + 1 # Use 1-based indexes since this is for humans to read
        id = parent_id.empty? ? ""#{i}"" : ""#{parent_id}.#{i}""
        if part.content_type == ""message/rfc822""
          sub_list = Mail.new(part.body).parts
        else
          sub_list = part.parts
        end
        id + '. ' + part.inspect +
          if sub_list.any?
            ""\n"" + sub_list.inspect_structure(id)
          end.to_s
      }.join(""\n"")
    end
",""
Mail::PartsList,recursive_delete_if,"","",(Array<%bot> or Array<Mail::Part>),"    def recursive_delete_if
      delete_if { |part|
        if part.content_type == ""message/rfc822""
          sub_list = Mail.new(part.body).parts
        else
          sub_list = part.parts
        end
        (yield part).tap {
          if sub_list.any?
            sub_list.recursive_delete_if {|part| yield part }
          end
        }
      }
    end
",""
Mail::PartsList,delete_attachments,"","",(Array<%bot> or Array<Mail::Part>),"    def delete_attachments
      recursive_delete_if { |part|
        part.attachment?
      }
    end
",""
Mail::PartsList,sort,"","",Mail::PartsList,"    def sort
      self.class.new(@parts.sort)
    end
",""
Mail::PartsList,sort!,order,"order => (Array<%bot> or Array<String>)
",(Array<%bot> or Array<Mail::Part> or Array<String>),"    def sort!(order)
      # stable sort should be used to maintain the relative order as the parts are added
      i = 0;
      sorted = @parts.sort_by do |a|
        # OK, 10000 is arbitrary... if anyone actually wants to explicitly sort 10000 parts of a
        # single email message... please show me a use case and I'll put more work into this method,
        # in the meantime, it works :)
        get_order_value(a, order) << (i += 1)
      end
      @parts.clear
      sorted.each { |p| @parts << p }
    end
",""
Mail::PartsList,get_order_value,"part, order","part => (Mail::Part or String)
order => (Array<%bot> or Array<String>)
",Array<Integer>,"    def get_order_value(part, order)
      is_attachment = part.respond_to?(:attachment?) && part.attachment?
      has_content_type = part.respond_to?(:content_type) && !part[:content_type].nil?

      [is_attachment ? 1 : 0, (has_content_type ? order.index(part[:content_type].string.downcase) : nil) || 10000]
    end
",""
Mail::EnvelopeFromElement,initialize,string,"string => String
",DateTime,"    def initialize(string)
      envelope_from = Mail::Parsers::EnvelopeFromParser.parse(string)
      @address = envelope_from.address
      @date_time = ::DateTime.parse(envelope_from.ctime_date) if envelope_from.ctime_date
    end
",""
Mail::EnvelopeFromElement,formatted_date_time,"","",String,"    def formatted_date_time
      if date_time
        if date_time.respond_to?(:ctime)
          date_time.ctime
        else
          date_time.strftime '%a %b %e %T %Y'
        end
      end
    end
","# RFC 4155:
#   a timestamp indicating the UTC date and time when the message
#   was originally received, conformant with the syntax of the
#   traditional UNIX 'ctime' output sans timezone (note that the
#   use of UTC precludes the need for a timezone indicator);
"
Mail::EnvelopeFromElement,to_s,"","",String,"    def to_s
      if date_time
        ""#{address} #{formatted_date_time}""
      else
        address
      end
    end
",""
Mail::ContentLocationElement,initialize,string,"string => String
",String,"    def initialize(string)
      @location = Mail::Parsers::ContentLocationParser.parse(string).location
    end
",""
Mail::DateTimeElement,initialize,string,"string => String
",String,"    def initialize(string)
      date_time = Mail::Parsers::DateTimeParser.parse(string)
      @date_string = date_time.date_string
      @time_string = date_time.time_string
    end
",""
Mail::ContentTypeElement,initialize,string,"string => String
","(Array<%bot> or Array<Hash<String, String>>)","    def initialize(string)
      content_type = Mail::Parsers::ContentTypeParser.parse(cleaned(string))
      @main_type = content_type.main_type
      @sub_type = content_type.sub_type
      @parameters = content_type.parameters
    end
",""
Mail::ContentTypeElement,cleaned,string,"string => String
",String,"      def cleaned(string)
        if string =~ /;\s*$/
          $`
        else
          string
        end
      end
",""
Mail::MimeVersionElement,initialize,string,"string => String
",String,"    def initialize(string)
      mime_version = Mail::Parsers::MimeVersionParser.parse(string)
      @major = mime_version.major
      @minor = mime_version.minor
    end
",""
Mail::ContentDispositionElement,initialize,string,"string => String
","(Array<%bot> or Array<Hash<String, String>>)","    def initialize(string)
      content_disposition = Mail::Parsers::ContentDispositionParser.parse(cleaned(string))
      @disposition_type = content_disposition.disposition_type
      @parameters = content_disposition.parameters
    end
",""
Mail::ContentDispositionElement,cleaned,string,"string => String
",String,"    def cleaned(string)
      string =~ /(.+);\s*$/ ? $1 : string
    end
",""
Mail::PhraseList,initialize,string,"string => String
",(Array<%bot> or Array<String>),"    def initialize(string)
      @phrases =
        if Utilities.blank? string
          []
        else
          Mail::Parsers::PhraseListsParser.parse(string).phrases.map { |p| Mail::Utilities.unquote(p) }
        end
    end
",""
Mail::AddressList,initialize,string,"string => String
",(Array<%bot> or Array<String>),"    def initialize(string)
      address_list = Parsers::AddressListsParser.parse(string)
      @addresses = address_list.addresses.map { |a| Address.new(a) }
      @group_names = address_list.group_names
    end
","# Mail::AddressList is the class that parses To, From and other address fields from
# emails passed into Mail.
#
# AddressList provides a way to query the groups and mailbox lists of the passed in
# string.
#
# It can supply all addresses in an array, or return each address as an address object.
#
# Mail::AddressList requires a correctly formatted group or mailbox list per RFC2822 or
# RFC822.  It also handles all obsolete versions in those RFCs.
#
#  list = 'ada@test.lindsaar.net, My Group: mikel@test.lindsaar.net, Bob <bob@test.lindsaar.net>;'
#  a = AddressList.new(list)
#  a.addresses    #=> [#<Mail::Address:14943130 Address: |ada@test.lindsaar.net...
#  a.group_names  #=> [""My Group""]
"
Mail::AddressList,addresses_grouped_by_group,"","","(Hash<%bot, %bot> or Hash<String, Array<Mail::Address>>)","    def addresses_grouped_by_group
      addresses.select(&:group).group_by(&:group)
    end
",""
Mail::MessageIdsElement,initialize,string,"string => String
",(Array<%bot> or Array<String>),"    def initialize(string)
      @message_ids = parse(string)
    end
",""
Mail::MessageIdsElement,message_id,"","",String,"    def message_id
      message_ids.first
    end
",""
Mail::MessageIdsElement,parse,string,"string => String
",(Array<%bot> or Array<String>),"      def parse(string)
        if Utilities.blank? string
          []
        else
          Mail::Parsers::MessageIdsParser.parse(string).message_ids
        end
      end
",""
Mail::ContentTransferEncodingElement,initialize,string,"string => String
",String,"    def initialize(string)
      @encoding = Mail::Parsers::ContentTransferEncodingParser.parse(string).encoding
    end
",""
Mail::Address,initialize,value,"value => (Mail::Parsers::AddressListsParser::AddressStruct or String)
",Mail::Parsers::AddressListsParser::AddressStruct,"    def initialize(value = nil)
      if value.nil?
        @parsed = false
        @data = nil
      else
        parse(value)
      end
    end
",""
Mail::Address,raw,"","",String,"    def raw
      @data.raw
    end
","# Returns the raw input of the passed in string, this is before it is passed
# by the parser.
"
Mail::Address,format,output_type,"output_type => Symbol
",String,"    def format(output_type = :decode)
      parse unless @parsed
      if @data.nil?
        Constants::EMPTY
      elsif name = display_name(output_type)
        [Utilities.quote_phrase(name), ""<#{address(output_type)}>"", format_comments].compact.join(Constants::SPACE)
      elsif a = address(output_type)
        [a, format_comments].compact.join(Constants::SPACE)
      else
        raw
      end
    end
","# Returns a correctly formatted address for the email going out.  If given
# an incorrectly formatted address as input, Mail::Address will do its best
# to format it correctly.  This includes quoting display names as needed and
# putting the address in angle brackets etc.
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.format #=> 'Mikel Lindsaar <mikel@test.lindsaar.net> (My email address)'
"
Mail::Address,address,output_type,"output_type => Symbol
",String,"    def address(output_type = :decode)
      parse unless @parsed
      if d = domain(output_type)
        ""#{local(output_type)}@#{d}""
      else
        local(output_type)
      end
    end
","# Returns the address that is in the address itself.  That is, the
# local@domain string, without any angle brackets or the like.
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.address #=> 'mikel@test.lindsaar.net'
"
Mail::Address,address=,value,"value => String
",Mail::Parsers::AddressListsParser::AddressStruct,"    def address=(value)
      parse(value)
    end
","# Provides a way to assign an address to an already made Mail::Address object.
#
#  a = Address.new
#  a.address = 'Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>'
#  a.address #=> 'mikel@test.lindsaar.net'
"
Mail::Address,display_name,output_type,"output_type => Symbol
",String,"    def display_name(output_type = :decode)
      parse unless @parsed
      @display_name ||= get_display_name
      Encodings.decode_encode(@display_name.to_s, output_type) if @display_name
    end
","# Returns the display name of the email address passed in.
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.display_name #=> 'Mikel Lindsaar'
"
Mail::Address,display_name=,str,"str => String
",String,"    def display_name=( str )
      @display_name = str.nil? ? nil : str.dup # in case frozen
    end
","# Provides a way to assign a display name to an already made Mail::Address object.
#
#  a = Address.new
#  a.address = 'mikel@test.lindsaar.net'
#  a.display_name = 'Mikel Lindsaar'
#  a.format #=> 'Mikel Lindsaar <mikel@test.lindsaar.net>'
"
Mail::Address,local,output_type,"output_type => Symbol
",String,"    def local(output_type = :decode)
      parse unless @parsed
      Encodings.decode_encode(""#{@data.obs_domain_list}#{get_local.strip}"", output_type) if get_local
    end
","# Returns the local part (the left hand side of the @ sign in the email address) of
# the address
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.local #=> 'mikel'
"
Mail::Address,domain,output_type,"output_type => Symbol
",String,"    def domain(output_type = :decode)
      parse unless @parsed
      Encodings.decode_encode(strip_all_comments(get_domain), output_type) if get_domain
    end
","# Returns the domain part (the right hand side of the @ sign in the email address) of
# the address
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.domain #=> 'test.lindsaar.net'
"
Mail::Address,comments,"","",Array<String>,"    def comments
      parse unless @parsed
      comments = get_comments
      if comments.nil? || comments.none?
        nil
      else
        comments.map { |c| c.squeeze(Constants::SPACE) }
      end
    end
","# Returns an array of comments that are in the email, or nil if there
# are no comments
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.comments #=> ['My email address']
#
#  b = Address.new('Mikel Lindsaar <mikel@test.lindsaar.net>')
#  b.comments #=> nil
"
Mail::Address,name,"","",String,"    def name
      parse unless @parsed
      get_name
    end
","# Sometimes an address will not have a display name, but might have the name
# as a comment field after the address.  This returns that name if it exists.
#
#  a = Address.new('mikel@test.lindsaar.net (Mikel Lindsaar)')
#  a.name #=> 'Mikel Lindsaar'
"
Mail::Address,to_s,"","",String,"    def to_s
      parse unless @parsed
      format
    end
","# Returns the format of the address, or returns nothing
#
#  a = Address.new('Mikel Lindsaar (My email address) <mikel@test.lindsaar.net>')
#  a.format #=> 'Mikel Lindsaar <mikel@test.lindsaar.net> (My email address)'
"
Mail::Address,inspect,"","",String,"    def inspect
      parse unless @parsed
      ""#<#{self.class}:#{self.object_id} Address: |#{to_s}| >""
    end
","# Shows the Address object basic details, including the Address
#  a = Address.new('Mikel (My email) <mikel@test.lindsaar.net>')
#  a.inspect #=> ""#<Mail::Address:14184910 Address: |Mikel <mikel@test.lindsaar.net> (My email)| >""
"
